time_s,total_rate_gbps,reconstructed_rate_gbps,ecn_marks
0.107482,319.862,320.158,16
0.107491,360.672,360.672,0
0.107499,237.154,237.154,0
0.107507,307.312,307.312,0
0.107515,205.534,205.534,0
0.107523,199.605,199.605,0
0.107531,192.688,192.688,0
0.107539,244.615,245.059,0
0.107547,274.704,274.704,0
0.107555,174.901,174.901,0
0.107563,177.273,176.877,0
0.107572,194.713,194.664,0
0.10758,253.953,253.953,0
0.107588,225.791,226.285,0
0.107596,300.395,300.395,0
0.107604,280.336,280.632,0
0.107612,333.992,333.992,0
0.10762,289.773,289.526,0
0.107628,301.087,301.383,0
0.107636,268.775,268.775,1
0.107644,269.763,269.763,2
0.107653,270.751,270.751,3
0.107661,271.047,270.751,4
0.107669,293.379,293.478,15
0.107677,339.377,338.933,52
0.107685,300.741,300.395,78
0.107693,304.842,305.336,170
0.107701,305.682,305.336,171
0.107709,304.348,304.348,172
0.107717,279.002,278.656,171
0.107725,333.35,333.004,170
0.107733,271.443,271.739,171
0.107742,277.174,277.668,154
0.10775,313.241,313.241,146
0.107758,348.814,348.814,146
0.107766,379.792,379.447,142
0.107774,403.508,403.162,138
0.107782,425.889,425.889,139
0.10779,385.375,385.375,133
0.107798,362.648,362.648,139
0.107806,363.636,363.636,136
0.107814,311.611,311.265,116
0.107823,326.087,326.087,79
0.107831,307.263,307.312,53
0.107839,284.289,284.585,25
0.107847,311.66,311.265,27
0.107855,496.047,496.047,28
0.107863,586.957,586.957,27
0.107871,646.838,647.233,14
0.107879,560.277,560.277,8
0.107887,487.451,487.154,33
0.107895,365.613,365.613,73
0.107903,363.636,363.636,115
0.107912,360.375,360.672,187
0.10792,351.877,351.779,218
0.107928,361.413,361.66,233
0.107936,356.423,356.719,167
0.107944,285.178,285.573,169
0.107952,274.209,274.704,165
0.10796,313.241,313.241,167
0.107968,328.162,328.063,167
0.107976,288.538,288.538,149
0.107984,340.958,340.909,149
0.107993,364.822,364.625,135
0.108001,365.958,365.613,126
0.108009,350.84,350.791,118
0.108017,302.372,302.372,57
0.108025,255.435,255.929,46
0.108033,250.988,250.988,45
0.108041,245.405,245.059,43
0.108049,243.577,244.071,39
0.108057,244.466,244.071,37
0.108065,246.047,246.047,39
0.108074,328.755,329.051,0
0.108082,269.368,269.763,0
0.10809,295.455,295.455,1
0.108098,413.043,413.043,0
0.108106,516.798,516.798,0
0.108114,417.984,417.984,1
0.108122,251.976,251.976,0
0.10813,273.715,273.715,1
0.108138,185.178,184.783,0
0.108146,206.818,206.522,0
0.108154,272.826,272.727,0
0.108163,248.37,248.024,0
0.108171,345.85,345.85,0
0.108179,354.447,354.743,0
0.108187,317.688,318.182,0
0.108195,350.791,350.791,0
0.108203,258.597,258.893,0
0.108211,248.221,248.024,0
0.108219,263.834,263.834,0
0.108227,388.439,388.34,1
0.108235,420.455,420.949,0
0.108244,377.47,377.47,1
0.108252,393.33,393.281,2
0.10826,363.636,363.636,2
0.108268,334.98,334.98,3
0.108276,315.217,315.217,5
0.108284,313.241,313.241,5
0.108292,314.229,314.229,6
0.1083,408.696,409.091,32
0.108308,427.866,427.866,123
0.108316,498.024,498.024,204
0.108324,458.103,458.498,238
0.108333,550.593,550.395,201
0.108341,528.36,528.656,172
0.108349,434.783,434.783,168
0.108357,372.48,372.53,177
0.108365,396.739,397.233,151
0.108373,301.482,301.383,173
0.108381,272.727,272.727,187
0.108389,285.919,285.573,201
0.108397,285.573,285.573,187
0.108405,299.407,299.407,184
0.108414,355.336,355.731,204
0.108422,335.474,335.968,159
0.10843,343.874,343.874,92
0.108438,307.905,308.3,183
0.108446,357.708,357.708,155
0.108454,416.996,416.996,161
0.108462,540.119,540.514,224
0.10847,616.502,616.601,282
0.108478,675.593,675.889,250
0.108486,515.81,515.81,263
0.108494,434.289,434.783,302
0.108503,428.211,427.866,331
0.108511,506.917,506.917,386
0.108519,471.344,471.344,426
0.108527,367.292,367.589,409
0.108535,304.694,304.348,358
0.108543,386.364,386.364,360
0.108551,305.83,306.324,349
0.108559,333.004,333.004,353
0.108567,354.595,354.743,337
0.108575,306.522,306.324,308
0.108584,270.257,270.751,286
0.108592,228.656,228.261,253
0.1086,267.787,267.787,235
0.108608,295.8,295.455,233
0.108616,381.423,381.423,222
0.108624,348.221,347.826,230
0.108632,284.585,284.585,246
0.10864,199.605,199.605,259
0.108648,289.526,289.526,227
0.108656,277.026,276.68,233
0.108665,288.538,288.538,232
0.108673,323.617,324.111,237
0.108681,252.964,252.964,258
0.108689,198.123,198.617,206
0.108697,215.415,215.415,207
0.108705,215.415,215.415,162
0.108713,213.785,213.439,144
0.108721,276.285,276.68,124
0.108729,205.534,205.534,120
0.108737,188.439,188.735,122
0.108745,240.81,241.107,139
0.108754,194.664,194.664,117
0.108762,212.945,213.439,90
0.10877,250,250,89
0.108778,241.156,241.107,88
0.108786,270.652,270.751,63
0.108794,273.715,273.715,56
0.108802,277.026,276.68,62
0.10881,275.395,275.692,62
0.108818,374.209,374.506,58
0.108826,373.024,373.518,62
0.108835,526.976,526.68,37
0.108843,579.545,580.04,34
0.108851,474.308,474.308,43
0.108859,407.955,408.103,74
0.108867,351.383,351.779,111
0.108875,330.04,330.04,156
0.108883,301.087,301.383,144
0.108891,398.221,398.221,145
0.108899,283.992,283.597,148
0.108907,336.66,336.957,146
0.108915,380.385,380.435,147
0.108924,384.437,384.387,142
0.108932,367.292,367.589,125
0.10894,415.168,415.02,184
0.108948,345.949,345.85,194
0.108956,324.16,324.111,123
0.108964,442.688,442.688,94
0.108972,472.727,472.332,65
0.10898,495.949,496.047,60
0.108988,333.3,333.004,55
0.108996,351.779,351.779,58
0.109005,281.621,281.621,57
0.109013,299.407,299.407,78
0.109021,252.767,252.964,62
0.109029,245.01,245.059,32
0.109037,245.059,245.059,28
0.109045,291.996,292.49,17
0.109053,337.994,337.945,3
0.109061,396.838,397.233,1
0.109069,357.708,357.708,0
0.109077,427.47,427.866,2
0.109086,320.652,321.146,4
0.109094,312.253,312.253,5
0.109102,315.069,315.217,11
0.10911,312.648,312.253,24
0.109118,388.636,388.34,31
0.109126,348.814,348.814,50
0.109134,350.889,350.791,56
0.109142,385.375,385.375,51
0.10915,342.885,342.885,41
0.109158,327.421,327.075,38
0.109166,331.719,332.016,38
0.109175,363.241,363.636,55
0.109183,364.625,364.625,45
0.109191,413.043,413.043,41
0.109199,497.431,497.036,57
0.109207,525.692,525.692,53
0.109215,468.379,468.379,54
0.109223,325.791,326.087,52
0.109231,308.893,309.289,56
0.109239,307.312,307.312,56
0.109247,319.17,319.17,61
0.109256,387.352,387.352,58
0.109264,384.387,384.387,98
0.109272,384.387,384.387,105
0.10928,436.265,436.759,105
0.109288,490.415,490.119,105
0.109296,379.941,380.435,89
0.109304,336.66,336.957,88
0.109312,323.518,323.123,89
0.10932,386.364,386.364,73
0.109328,375.988,376.482,85
0.109336,375.84,375.494,156
0.109345,371.146,371.542,192
0.109353,412.105,412.055,165
0.109361,365.267,365.613,94
0.109369,411.413,411.067,127
0.109377,382.46,382.411,118
0.109385,379.941,380.435,110
0.109393,434.881,434.783,100
0.109401,402.668,403.162,100
0.109409,277.668,277.668,98
0.109417,301.976,302.372,66
0.109426,303.063,303.36,51
0.109434,255.138,254.941,78
0.109442,220.949,221.344,49
0.10945,214.822,214.427,39
0.109458,288.933,288.538,28
0.109466,347.53,347.826,18
0.109474,411.067,411.067,3
0.109482,323.518,323.123,3
0.10949,262.846,262.846,14
0.109498,211.957,212.451,41
0.109506,277.668,277.668,43
0.109515,225.988,226.285,41
0.109523,190.711,190.711,50
0.109531,179.891,179.842,48
0.109539,179.249,178.854,41
0.109547,182.51,182.806,25
0.109555,191.057,190.711,24
0.109563,189.625,189.723,25
0.109571,187.747,187.747,20
0.109579,242.095,242.095,9
0.109587,265.81,265.81,1
0.109596,188.093,187.747,1
0.109604,242.095,242.095,0
0.109612,261.957,261.858,0
0.10962,293.478,293.478,0
0.109628,318.577,318.182,0
0.109636,292.49,292.49,0
0.109644,291.008,291.502,0
0.109652,297.431,297.431,0
0.10966,376.186,376.482,0
0.109668,364.625,364.625,1
0.109677,369.862,369.565,1
0.109685,389.328,389.328,1
0.109693,324.506,324.111,1
0.109701,312.253,312.253,2
0.109709,379.842,379.447,2
0.109717,493.083,493.083,3
0.109725,336.265,335.968,3
0.109733,252.668,252.964,2
0.109741,248.024,248.024,4
0.109749,260.968,260.87,3
0.109757,355.632,355.731,4
0.109766,328.36,328.063,2
0.109774,328.557,329.051,2
0.109782,328.755,329.051,1
0.10979,327.075,327.075,2
0.109798,332.708,333.004,2
0.109806,309.289,309.289,1
0.109814,290.217,290.514,2
0.109822,294.17,294.466,2
0.10983,331.423,331.028,3
0.109838,303.656,303.36,4
0.109847,274.802,274.704,9
0.109855,285.573,285.573,36
0.109863,281.621,281.621,62
0.109871,325.099,325.099,89
0.109879,272.727,272.727,60
0.109887,357.708,357.708,40
0.109895,357.46,357.708,31
0.109903,309.289,309.289,30
0.109911,262.549,262.846,27
0.109919,260.87,260.87,14
0.109927,264.18,263.834,6
0.109936,272.727,272.727,0
0.109944,417.984,417.984,0
0.109952,435.771,435.771,0
0.10996,438.735,438.735,0
0.109968,438.439,438.735,0
0.109976,389.674,389.328,0
0.109984,512.846,512.846,0
0.109992,508.893,508.893,0
0.11,469.862,470.356,1
0.110008,458.794,458.498,1
0.110017,460.968,461.462,4
0.110025,459.486,459.486,5
0.110033,451.581,451.581,5
0.110041,432.806,432.806,9
0.110049,319.17,319.17,15
0.110057,283.597,283.597,26
0.110065,437.055,436.759,20
0.110073,476.482,476.285,16
0.110081,457.115,457.51,22
0.110089,419.96,419.96,7
0.110098,369.565,369.565,2
0.110106,364.575,364.625,1
0.110114,415.02,415.02,1
0.110122,428.706,428.854,0
0.11013,505.237,504.941,1
0.110138,516.798,516.798,1
0.110146,487.154,487.154,1
0.110154,471.69,471.344,3
0.110162,489.822,490.119,5
0.11017,563.587,563.241,16
0.110178,469.071,469.368,33
0.110187,393.281,393.281,66
0.110195,368.874,368.577,79
0.110203,363.834,363.636,156
0.110211,434.486,434.783,189
0.110219,390.662,390.316,189
0.110227,384.387,384.387,238
0.110235,236.561,236.166,236
0.110243,260.326,259.881,196
0.110251,276.482,276.68,180
0.110259,266.798,266.798,146
0.110268,264.822,264.822,181
0.110276,291.502,291.502,176
0.110284,336.364,335.968,148
0.110292,337.945,337.945,95
0.1103,401.235,401.186,78
0.110308,405.83,406.126,71
0.110316,395.257,395.257,70
0.110324,330.385,330.04,59
0.110332,306.225,306.324,36
0.11034,311.265,311.265,25
0.110348,401.63,401.186,26
0.110357,397.233,397.233,33
0.110365,392.688,392.292,36
0.110373,262.451,262.846,33
0.110381,285.573,285.573,43
0.110389,232.708,233.202,36
0.110397,228.953,229.249,30
0.110405,230.237,230.237,24
0.110413,234.19,234.19,18
0.110421,250,250,13
0.110429,297.134,297.431,22
0.110438,198.617,198.617,49
0.110446,252.372,251.976,54
0.110454,203.557,203.557,41
0.110462,201.927,201.581,29
0.11047,205.534,205.534,40
0.110478,230.435,230.237,30
0.110486,246.542,247.036,31
0.110494,322.826,323.123,27
0.110502,321.047,321.146,22
0.11051,324.358,324.111,18
0.110518,285.573,285.573,10
0.110527,307.609,307.312,0
0.110535,366.601,366.601,0
0.110543,381.423,381.423,0
0.110551,330.632,331.028,0
0.110559,276.828,276.68,0
0.110567,346.196,345.85,0
0.110575,482.213,482.213,0
0.110583,490.415,490.119,0
0.110591,418.972,418.972,0
0.110599,327.075,327.075,0
0.110608,281.719,281.621,0
0.110616,389.328,389.328,0
0.110624,331.028,331.028,1
0.110632,381.126,381.423,0
0.11064,329.051,329.051,0
0.110648,334.19,333.992,1
0.110656,405.138,405.138,1
0.110664,283.103,283.597,3
0.110672,311.957,312.253,3
0.11068,432.806,432.806,4
0.110689,380.83,380.435,20
0.110697,444.664,444.664,73
0.110705,511.858,511.858,121
0.110713,523.715,523.715,172
0.110721,511.957,511.858,169
0.110729,519.368,519.763,170
0.110737,461.166,461.462,165
0.110745,384.387,384.387,170
0.110753,420.949,420.949,174
0.110761,370.603,370.553,166
0.110769,359.091,358.696,164
0.110778,355.583,355.731,180
0.110786,408.103,408.103,192
0.110794,361.66,361.66,213
0.110802,393.281,393.281,262
0.11081,495.356,495.059,253
0.110818,577.075,577.075,227
0.110826,513.834,513.834,217
0.110834,466.65,466.403,214
0.110842,332.856,333.004,173
0.11085,350.148,349.802,159
0.110859,319.269,319.17,149
0.110867,321.789,322.134,145
0.110875,323.271,323.123,85
0.110883,296.838,296.443,65
0.110891,332.016,332.016,37
0.110899,323.814,324.111,15
0.110907,296.887,296.443,11
0.110915,375.494,375.494,0
0.110923,416.008,416.008,0
0.110931,520.405,520.751,1
0.110939,429.249,428.854,1
0.110948,291.502,291.502,1
0.110956,349.506,349.802,3
0.110964,366.65,366.601,1
0.110972,465.711,465.415,1
0.11098,463.142,463.439,2
0.110988,624.506,624.506,2
0.110996,608.004,607.708,4
0.111004,580.04,580.04,10
0.111012,434.486,434.783,15
0.11102,465.02,465.415,58
0.111029,485.87,486.166,79
0.111037,569.763,570.158,125
0.111045,454.545,454.545,206
0.111053,369.565,369.565,188
0.111061,362.006,361.66,52
0.111069,315.217,315.217,50
0.111077,301.383,301.383,72
0.111085,270.405,270.751,153
0.111093,267.292,267.787,115
0.111101,384.289,384.387,93
0.11111,398.221,398.221,70
0.111118,375.988,376.482,47
0.111126,369.862,369.565,39
0.111134,422.925,422.925,39
0.111142,450.198,450.593,51
0.11115,405.138,405.138,41
0.111158,419.96,419.96,32
0.111166,450.939,450.593,27
0.111174,428.162,427.866,17
0.111182,360.03,359.684,14
0.11119,328.063,328.063,29
0.111199,328.409,328.063,62
0.111207,386.858,387.352,56
0.111215,422.925,422.925,61
0.111223,328.063,328.063,71
0.111231,258.547,258.893,75
0.111239,285.178,285.573,81
0.111247,304.842,305.336,71
0.111255,280.632,280.632,71
0.111263,321.739,322.134,83
0.111271,343.231,342.885,112
0.11128,344.96,344.862,158
0.111288,334.684,334.98,168
0.111296,272.332,272.727,154
0.111304,260.573,260.87,148
0.111312,448.123,448.617,147
0.11132,420.652,420.949,148
0.111328,334.98,334.98,147
0.111336,253.953,253.953,148
0.111344,316.107,316.206,135
0.111352,301.729,301.383,131
0.11136,356.868,356.719,125
0.111369,318.182,318.182,117
0.111377,449.012,448.617,146
0.111385,406.028,406.126,76
0.111393,319.17,319.17,45
0.111401,376.285,376.482,41
0.111409,235.721,236.166,42
0.111417,202.569,202.569,44
0.111425,243.775,244.071,33
0.111433,290.119,290.514,59
0.111441,419.96,419.96,51
0.11145,398.913,399.209,17
0.111458,365.316,365.613,7
0.111466,364.625,364.625,7
0.111474,403.162,403.162,15
0.111482,301.482,301.383,60
0.11149,249.012,249.012,73
0.111498,297.431,297.431,130
0.111506,243.676,244.071,146
0.111514,210.474,210.474,154
0.111522,210.474,210.474,141
0.11153,284.19,284.585,140
0.111539,285.919,285.573,139
0.111547,279.545,279.644,141
0.111555,253.458,253.953,142
0.111563,249.802,250,148
0.111571,238.636,239.13,135
0.111579,237.154,237.154,198
0.111587,231.571,231.225,247
0.111595,334.98,334.98,294
0.111603,416.354,416.008,297
0.111611,303.162,303.36,293
0.11162,227.372,227.273,293
0.111628,204.051,204.545,255
0.111636,210.82,210.474,256
0.111644,255.632,255.929,209
0.111652,232.806,233.202,151
0.11166,305.336,305.336,119
0.111668,411.067,411.067,191
0.111676,413.043,413.043,199
0.111684,418.33,417.984,200
0.111692,359.684,359.684,203
0.111701,367.095,367.589,191
0.111709,467.441,467.391,194
0.111717,564.229,564.229,186
0.111725,594.862,594.862,186
0.111733,472.332,472.332,164
0.111741,304.99,305.336,150
0.111749,274.209,274.704,138
0.111757,274.753,274.704,139
0.111765,271.591,271.739,138
0.111773,319.269,319.17,102
0.111781,383.399,383.399,99
0.11179,335.474,335.968,101
0.111798,287.549,287.549,95
0.111806,254.941,254.941,83
0.111814,240.119,240.119,51
0.111822,329.545,330.04,54
0.11183,512.846,512.846,51
0.111838,360.573,360.672,39
0.111846,272.085,271.739,34
0.111854,267.095,266.798,46
0.111862,422.628,422.925,29
0.111871,423.518,423.913,2
0.111879,331.324,331.028,2
0.111887,230.089,230.237,2
0.111895,220.702,220.356,3
0.111903,240.415,240.119,2
0.111911,327.421,327.075,3
0.111919,364.032,363.636,3
0.111927,333.696,333.992,10
0.111935,294.763,294.466,29
0.111943,313.241,313.241,22
0.111951,324.012,324.111,23
0.11196,251.581,251.976,27
0.111968,252.668,252.964,26
0.111976,247.53,248.024,18
0.111984,197.431,197.628,15
0.111992,170.356,169.96,8
0.112,166.008,166.008,4
0.112008,259.733,259.881,0
0.112016,259.239,258.893,0
0.112024,308.646,308.3,1
0.112032,267.787,267.787,1
0.112041,374.802,374.506,1
0.112049,353.261,353.755,2
0.112057,361.66,361.66,1
0.112065,337.945,337.945,2
0.112073,371.887,371.542,2
0.112081,355.731,355.731,2
0.112089,407.115,407.115,3
0.112097,371.542,371.542,2
0.112105,355.83,355.731,3
0.112113,385.474,385.375,5
0.112122,292.194,292.49,5
0.11213,276.68,276.68,8
0.112138,317.194,317.194,19
0.112146,397.826,398.221,28
0.112154,384.881,385.375,45
0.112162,461.314,461.462,49
0.11217,346.838,346.838,43
0.112178,333.992,333.992,38
0.112186,331.028,331.028,39
0.112194,362.994,362.648,42
0.112202,367.984,367.589,50
0.112211,379.792,379.447,54
0.112219,337.253,336.957,45
0.112227,315.711,316.206,52
0.112235,387.352,387.352,44
0.112243,365.613,365.613,34
0.112251,427.866,427.866,31
0.112259,278.014,277.668,28
0.112267,221.047,221.344,22
0.112275,219.713,219.368,14
0.112283,233.202,233.202,11
0.112292,241.848,242.095,3
0.1123,322.134,322.134,0
0.112308,300.741,300.395,1
0.112316,375.84,375.494,0
0.112324,339.526,339.921,0
0.112332,323.814,324.111,1
0.11234,324.111,324.111,0
0.112348,277.668,277.668,1
0.112356,266.008,265.81,2
0.112364,274.111,273.715,1
0.112372,380.929,381.423,2
0.112381,286.561,286.561,3
0.112389,270.158,269.763,2
0.112397,246.245,246.047,4
0.112405,234.19,234.19,11
0.112413,312.549,312.253,22
0.112421,380.435,380.435,24
0.112429,469.96,470.356,31
0.112437,422.875,422.925,73
0.112445,344.219,343.874,42
0.112453,307.806,308.3,34
0.112462,304.842,305.336,33
0.11247,263.834,263.834,34
0.112478,211.462,211.462,34
0.112486,273.715,273.715,34
0.112494,326.877,327.075,47
0.112502,255.781,255.929,26
0.11251,347.431,347.826,10
0.112518,382.115,382.411,7
0.112526,392.292,392.292,3
0.112534,321.146,321.146,1
0.112542,290.711,290.514,1
0.112551,191.304,191.7,1
0.112559,209.091,209.486,1
0.112567,192.688,192.688,0
0.112575,268.775,268.775,0
0.112583,206.522,206.522,0
0.112591,219.565,219.368,0
0.112599,189.921,189.723,0
0.112607,180.188,179.842,0
0.112615,186.117,185.771,0
0.112623,221.245,221.344,0
0.112632,283.597,283.597,0
0.11264,355.731,355.731,0
0.112648,272.431,272.727,0
0.112656,221.937,222.332,0
0.112664,207.51,207.51,0
0.112672,331.126,331.028,0
0.11268,285.375,285.573,0
0.112688,284.338,284.585,0
0.112696,287.549,287.549,0
0.112704,310.573,310.277,0
0.112713,288.834,288.538,0
0.112721,336.957,336.957,0
0.112729,242.095,242.095,0
0.112737,335.573,335.968,0
0.112745,270.85,270.751,0
0.112753,298.715,298.419,0
0.112761,256.917,256.917,0
0.112769,239.13,239.13,0
0.112777,272.826,272.727,0
0.112785,274.308,274.704,0
0.112793,211.462,211.462,0
0.112802,201.285,201.581,0
0.11281,252.273,251.976,0
0.112818,255.929,255.929,0
0.112826,278.162,278.656,0
0.112834,280.138,280.632,0
0.112842,313.636,313.241,0
0.11285,285.079,285.573,0
0.112858,282.609,282.609,0
0.112866,334.98,334.98,0
0.112874,282.955,282.609,0
0.112883,365.613,365.613,0
0.112891,410.079,410.079,0
0.112899,314.822,315.217,0
0.112907,259.239,258.893,1
0.112915,260.87,260.87,0
0.112923,251.482,251.976,1
0.112931,263.834,263.834,2
0.112939,287.846,287.549,1
0.112947,246.047,246.047,1
0.112955,216.107,216.403,1
0.112963,267.49,267.787,1
0.112972,284.585,284.585,0
0.11298,216.403,216.403,0
0.112988,213.439,213.439,0
0.112996,259.239,258.893,0
0.113004,254.941,254.941,0
0.113012,201.581,201.581,0
0.11302,203.508,203.557,0
0.113028,204.842,204.545,0
0.113036,223.271,223.32,0
0.113044,324.111,324.111,0
0.113053,289.872,289.526,0
0.113061,282.609,282.609,0
0.113069,284.881,284.585,0
0.113077,273.567,273.715,0
0.113085,356.423,356.719,0
0.113093,248.024,248.024,0
0.113101,245.158,245.059,0
0.113109,247.628,248.024,0
0.113117,245.405,245.059,0
0.113125,226.383,226.285,0
0.113134,400.247,400.198,0
0.113142,381.126,381.423,0
0.11315,348.913,348.814,0
0.113158,299.802,299.407,0
0.113166,277.273,277.668,0
0.113174,289.526,289.526,0
0.113182,406.719,407.115,0
0.11319,413.043,413.043,0
0.113198,364.328,364.625,0
0.113206,347.925,347.826,0
0.113214,415.366,415.02,0
0.113223,416.996,416.996,1
0.113231,423.913,423.913,3
0.113239,433.597,433.794,8
0.113247,422.925,422.925,72
0.113255,392.885,393.281,137
0.113263,378.804,378.458,199
0.113271,357.411,357.708,197
0.113279,327.075,327.075,198
0.113287,331.028,331.028,198
0.113295,313.241,313.241,138
0.113304,366.897,366.601,121
0.113312,374.358,374.506,124
0.11332,316.403,316.206,130
0.113328,378.557,378.458,127
0.113336,376.482,376.482,128
0.113344,320.751,321.146,131
0.113352,318.972,319.17,133
0.11336,302.372,302.372,131
0.113368,388.636,388.34,133
0.113376,293.923,293.478,132
0.113384,328.656,329.051,131
0.113393,350.791,350.791,132
0.113401,390.662,390.316,133
0.113409,394.565,394.269,130
0.113417,383.399,383.399,131
0.113425,390.316,390.316,133
0.113433,347.826,347.826,96
0.113441,331.719,332.016,114
0.113449,329.051,329.051,148
0.113457,329.644,330.04,196
0.113465,382.016,382.411,211
0.113474,452.767,452.569,242
0.113482,405.138,405.138,162
0.11349,339.921,339.921,184
0.113498,307.658,307.312,185
0.113506,294.466,294.466,162
0.113514,360.672,360.672,142
0.113522,243.775,244.071,102
0.11353,187.747,187.747,52
0.113538,242.688,243.083,23
0.113546,373.518,373.518,23
0.113554,378.458,378.458,22
0.113563,342.49,342.885,19
0.113571,324.407,324.111,0
0.113579,233.399,233.202,0
0.113587,204.545,204.545,0
0.113595,223.32,223.32,0
0.113603,167.391,166.996,0
0.113611,249.506,250,0
0.113619,336.66,336.957,0
0.113627,269.121,268.775,0
0.113635,285.672,285.573,0
0.113644,385.375,385.375,0
0.113652,415.366,415.02,0
0.11366,402.174,402.174,0
0.113668,331.028,331.028,0
0.113676,293.478,293.478,0
0.113684,306.966,307.312,0
0.113692,423.864,423.913,0
0.1137,524.012,523.715,0
0.113708,468.379,468.379,0
0.113716,464.773,464.427,0
0.113725,315.217,315.217,0
0.113733,317.688,318.182,1
0.113741,288.883,288.538,0
0.113749,290.514,290.514,1
0.113757,369.565,369.565,3
0.113765,304.743,304.348,3
0.113773,337.549,337.945,3
0.113781,375.494,375.494,5
0.113789,374.901,374.506,26
0.113797,362.253,362.648,50
0.113805,362.648,362.648,62
0.113814,386.067,386.364,99
0.113822,402.174,402.174,119
0.11383,337.945,337.945,119
0.113838,377.47,377.47,120
0.113846,338.933,338.933,120
0.113854,329.051,329.051,121
0.113862,309.98,310.277,122
0.11387,309.19,309.289,124
0.113878,310.474,310.277,120
0.113886,307.312,307.312,122
0.113895,311.957,312.253,122
0.113903,317.885,318.182,122
0.113911,262.204,261.858,122
0.113919,263.142,262.846,122
0.113927,265.563,265.81,122
0.113935,337.549,337.945,95
0.113943,357.708,357.708,83
0.113951,447.134,447.628,133
0.113959,462.302,462.451,148
0.113967,368.923,368.577,181
0.113975,438.439,438.735,194
0.113984,444.269,444.664,190
0.113992,463.439,463.439,177
0.114,495.059,495.059,172
0.114008,452.668,452.569,174
0.114016,432.806,432.806,140
0.114024,332.016,332.016,115
0.114032,394.763,395.257,146
0.11404,599.407,599.802,204
0.114048,455.731,455.534,177
0.114056,388.834,389.328,162
0.114065,265.81,265.81,171
0.114073,238.834,239.13,139
0.114081,189.229,189.723,121
0.114089,164.032,164.032,130
0.114097,164.723,165.02,129
0.114105,238.142,238.142,125
0.114113,250.84,250.988,99
0.114121,166.008,166.008,66
0.114129,214.279,214.427,32
0.114137,163.043,163.043,31
0.114146,167.391,166.996,22
0.114154,167.589,167.984,16
0.114162,166.996,166.996,3
0.11417,166.403,166.008,0
0.114178,169.911,169.96,0
0.114186,185.178,184.783,0
0.114194,290.514,290.514,0
0.114202,420.949,420.949,0
0.11421,382.115,382.411,0
0.114218,339.625,339.921,0
0.114226,330.336,330.04,0
0.114235,370.553,370.553,0
0.114243,356.225,356.719,0
0.114251,502.964,502.964,0
0.114259,517.441,517.787,0
0.114267,466.403,466.403,0
0.114275,429.842,429.842,0
0.114283,358.696,358.696,0
0.114291,357.905,357.708,0
0.114299,380.385,380.435,0
0.114307,467.885,468.379,0
0.114316,299.111,299.407,0
0.114324,283.943,283.597,0
0.114332,289.526,289.526,0
0.11434,276.68,276.68,0
0.114348,333.3,333.004,0
0.114356,265.119,264.822,0
0.114364,313.241,313.241,0
0.114372,309.98,310.277,0
0.11438,243.577,244.071,0
0.114388,269.466,269.763,0
0.114396,218.231,218.379,0
0.114405,291.206,291.502,0
0.114413,332.312,332.016,0
0.114421,381.522,381.423,0
0.114429,371.838,371.542,0
0.114437,296.937,297.431,0
0.114445,223.024,223.32,0
0.114453,217.737,217.391,0
0.114461,305.04,305.336,0
0.114469,296.146,296.443,0
0.114477,298.32,298.419,0
0.114486,296.047,296.443,0
0.114494,223.32,223.32,0
0.114502,223.32,223.32,0
0.11451,210.474,210.474,0
0.114518,340.316,339.921,0
0.114526,337.945,337.945,0
0.114534,311.265,311.265,0
0.114542,286.265,286.561,0
0.11455,238.34,238.142,0
0.114558,217.391,217.391,0
0.114566,298.419,298.419,0
0.114575,281.621,281.621,0
0.114583,354.743,354.743,0
0.114591,382.757,382.411,0
0.114599,416.502,416.996,0
0.114607,246.047,246.047,0
0.114615,170.059,169.96,0
0.114623,174.111,173.913,1
0.114631,168.972,168.972,0
0.114639,180.534,180.83,1
0.114647,170.949,170.949,1
0.114656,261.561,261.858,0
0.114664,381.769,381.423,1
0.114672,351.482,351.779,0
0.11468,251.334,250.988,1
0.114688,217.391,217.391,0
0.114696,225.296,225.296,1
0.114704,222.826,223.32,0
0.114712,223.32,223.32,0
0.11472,260.87,260.87,0
0.114728,277.668,277.668,0
0.114737,297.036,297.431,0
0.114745,286.957,286.561,0
0.114753,327.075,327.075,0
0.114761,284.881,284.585,0
0.114769,311.858,312.253,0
0.114777,363.636,363.636,0
0.114785,497.036,497.036,0
0.114793,546.146,546.443,1
0.114801,444.269,444.664,1
0.114809,366.601,366.601,1
0.114817,317.292,317.194,1
0.114826,238.834,239.13,2
0.114834,203.557,203.557,1
0.114842,200.593,200.593,0
0.11485,258.103,257.905,0
0.114858,383.399,383.399,0
0.114866,456.225,456.522,0
0.114874,387.352,387.352,0
0.114882,209.832,209.486,0
0.11489,202.174,202.569,0
0.114898,239.13,239.13,0
0.114907,195.356,195.652,0
0.114915,184.783,184.783,0
0.114923,180.83,180.83,0
0.114931,181.077,180.83,0
0.114939,232.609,232.213,0
0.114947,247.036,247.036,0
0.114955,372.134,372.53,0
0.114963,423.913,423.913,0
0.114971,466.403,466.403,0
0.114979,448.666,448.617,0
0.114987,359.289,359.684,0
0.114996,343.874,343.874,1
0.115004,338.735,338.933,4
0.115012,301.383,301.383,1
0.11502,328.36,328.063,2
